Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Inventory
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,4768952
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,5117772
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,5612044
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,5775295
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,4993691
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,5385308
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,5857421
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,5799918
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,5426682
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,5555541
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,5746982
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,5913569
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,5596657
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,5264318
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,5576735
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,5265304
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,5172474
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,5443340
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,5814496
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,4810770
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,4824491
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,4986786
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,4555315
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,4637056
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,4861445
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,5245415
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,4417454
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,4359678
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,4564401
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,5076068
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,5636263
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,6227727
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,5904169
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,7232795
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,5992645
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,5449093
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,5641619
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,4512166
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,4114613
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,4280740
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,4685271
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,4145670
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,4300607
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,4947296
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,4240341
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,5005069
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,4324892
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,4076902
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,4817109
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,4359513
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,4813264
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,4740190
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,5425449
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,4767061
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,4771974
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,5220266
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,5318119
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,5181442
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,5183233
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,5145715
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,4960390
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,4846158
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,5391452
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,5443003
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,5270344
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,4927706
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,4807416
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,4532997
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,5576250
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,5369445
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,5016872
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,4525843
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,4486288
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,5144591
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,4767604
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,4183333
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,4381293
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,4350196
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,4973254
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,4744225
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,4799924
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,5110845
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,5799369
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,5539399
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,6032948
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,6033359
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,6462640
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,5877684
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,5371896
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,4456889
27,2012-01-27,1263534.86,0,36.96,3.737,140.9124021,8.009,4154162
27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,3710813
27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,4411183
27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,4196439
27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,4389229
27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,4268452
27,2012-03-09,1607343.41,0,44.32,4.021,141.4742857,8.009,4799759
27,2012-03-16,1635984.07,0,49.6,4.021,141.55478,8.009,4156139
27,2012-03-23,1620839.34,0,57.3,4.054,141.6269332,8.009,4225363
27,2012-03-30,1615494.14,0,49.4,4.098,141.6990864,8.009,4832619
27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,4488680
27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,4607687
27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,4384334
27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,5017677
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,4419666
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,4626261
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,5037167
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,4569101
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,4951544
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,5523349
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,5424534
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,4791454
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,4702969
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,5388282
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,4874390
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,4942675
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,5218083
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,4496212
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,4702638
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,5209329
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,4435421
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,4984808
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,4888183
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,4771949
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,4361846
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,4869992
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,4059345
27,2012-10-12,1660081.29,0,55.4,4.186,142.9376167,8.0,4670843
27,2012-10-19,1620374.24,0,56.53,4.153,142.8633629,8.0,4194664
27,2012-10-26,1703047.74,0,58.99,4.071,142.7624113,8.0,4670158
28,2010-02-05,1672352.29,0,49.47,2.962,126.4420645,13.975,4587300
28,2010-02-12,1558968.49,1,47.87,2.946,126.4962581,13.975,4516228
28,2010-02-19,1491300.42,0,54.83,2.915,126.5262857,13.975,4495092
28,2010-02-26,1542173.33,0,50.23,2.825,126.5522857,13.975,4198590
28,2010-03-05,1608435.45,0,53.77,2.987,126.5782857,13.975,3919009
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,3991671
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,3733280
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,3999638
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,3935852
28,2010-04-09,1382359.21,0,59.25,3.09,126.6019032,14.099,3992611
28,2010-04-16,1268240.66,0,64.95,3.109,126.5621,14.099,3434057
28,2010-04-23,1244177.21,0,64.55,3.05,126.4713333,14.099,4016539
28,2010-04-30,1186971.02,0,67.38,3.105,126.3805667,14.099,3485856
28,2010-05-07,1532893.22,0,70.15,3.127,126.2898,14.099,3728570
28,2010-05-14,1245898.73,0,68.44,3.145,126.2085484,14.099,3451502
28,2010-05-21,1217923.71,0,76.2,3.12,126.1843871,14.099,3947178
28,2010-05-28,1176588.25,0,67.84,3.058,126.1602258,14.099,3773355
28,2010-06-04,1543678.02,0,81.39,2.941,126.1360645,14.099,3389910
28,2010-06-11,1348995.17,0,90.84,2.949,126.1119032,14.099,3367211
28,2010-06-18,1267619.06,0,81.06,3.043,126.114,14.099,3569315
28,2010-06-25,1231025.07,0,87.27,3.084,126.1266,14.099,3674939
28,2010-07-02,1399960.15,0,91.98,3.105,126.1392,14.18,3437159
28,2010-07-09,1340293.87,0,90.37,3.1,126.1518,14.18,3825714
28,2010-07-16,1225336.41,0,97.18,3.094,126.1498065,14.18,3945543
28,2010-07-23,1205884.98,0,99.22,3.112,126.1283548,14.18,3266009
28,2010-07-30,1150204.71,0,96.31,3.017,126.1069032,14.18,3759286
28,2010-08-06,1523101.38,0,92.95,3.123,126.0854516,14.18,3304607
28,2010-08-13,1218688.09,0,87.01,3.159,126.064,14.18,3497162
28,2010-08-20,1195897.6,0,92.81,3.041,126.0766452,14.18,3353613
28,2010-08-27,1191585.92,0,93.19,3.129,126.0892903,14.18,3254916
28,2010-09-03,1523410.71,0,83.12,3.087,126.1019355,14.18,3709602
28,2010-09-10,1246062.17,1,83.63,3.044,126.1145806,14.18,3382638
28,2010-09-17,1159812.35,0,82.45,3.028,126.1454667,14.18,3487990
28,2010-09-24,1111797.21,0,81.77,2.939,126.1900333,14.18,3483715
28,2010-10-01,1203080.41,0,85.2,3.001,126.2346,14.313,3114446
28,2010-10-08,1334571.87,0,71.82,3.013,126.2791667,14.313,3551785
28,2010-10-15,1158062.99,0,75.0,2.976,126.3266774,14.313,3152380
28,2010-10-22,1120619.32,0,68.85,3.014,126.3815484,14.313,3438529
28,2010-10-29,1231688.48,0,61.09,3.016,126.4364194,14.313,3485977
28,2010-11-05,1501663.26,0,65.49,3.129,126.4912903,14.313,3783154
28,2010-11-12,1266460.45,0,57.79,3.13,126.5461613,14.313,3298216
28,2010-11-19,1179315.72,0,58.18,3.161,126.6072,14.313,3902694
28,2010-11-26,1937033.5,1,47.66,3.162,126.6692667,14.313,4289822
28,2010-12-03,1447916.29,0,43.33,3.041,126.7313333,14.313,3711807
28,2010-12-10,1466164.49,0,50.01,3.203,126.7934,14.313,3879004
28,2010-12-17,1510443.62,0,52.77,3.236,126.8794839,14.313,4229279
28,2010-12-24,2026026.39,0,52.02,3.236,126.9835806,14.313,4452174
28,2010-12-31,1090558.57,1,45.64,3.148,127.0876774,14.313,3939904
28,2011-01-07,1402902.47,0,37.64,3.287,127.1917742,14.021,3810969
28,2011-01-14,1098286.61,0,43.15,3.312,127.3009355,14.021,4281648
28,2011-01-21,1079669.11,0,53.53,3.223,127.4404839,14.021,2945755
28,2011-01-28,1127859.69,0,50.74,3.342,127.5800323,14.021,3191829
28,2011-02-04,1564897.32,0,45.14,3.348,127.7195806,14.021,3420285
28,2011-02-11,1397301.38,1,51.3,3.381,127.859129,14.021,3663673
28,2011-02-18,1514828.82,0,53.35,3.43,127.99525,14.021,3958187
28,2011-02-25,1311796.91,0,48.45,3.53,128.13,14.021,4280727
28,2011-03-04,1723736.91,0,51.72,3.674,128.26475,14.021,4218651
28,2011-03-11,1380836.35,0,57.75,3.818,128.3995,14.021,3944946
28,2011-03-18,1286413.71,0,64.21,3.692,128.5121935,14.021,4084829
28,2011-03-25,1201059.72,0,54.4,3.909,128.6160645,14.021,3524903
28,2011-04-01,1336838.41,0,63.63,3.772,128.7199355,13.736,3667181
28,2011-04-08,1414713.5,0,64.47,4.003,128.8238065,13.736,3621137
28,2011-04-15,1240126.07,0,57.63,3.868,128.9107333,13.736,3371279
28,2011-04-22,1297452.0,0,72.12,4.134,128.9553,13.736,4025372
28,2011-04-29,1222367.9,0,68.27,4.151,128.9998667,13.736,3768412
28,2011-05-06,1515890.38,0,68.4,4.193,129.0444333,13.736,3829817
28,2011-05-13,1253316.3,0,70.93,4.202,129.089,13.736,3785860
28,2011-05-20,1151282.31,0,66.59,4.169,129.0756774,13.736,3509796
28,2011-05-27,1160043.98,0,76.67,4.087,129.0623548,13.736,3885749
28,2011-06-03,1403779.25,0,71.81,4.031,129.0490323,13.736,3792889
28,2011-06-10,1339972.83,0,78.72,3.981,129.0357097,13.736,3671964
28,2011-06-17,1268503.49,0,86.84,3.935,129.0432,13.736,3323527
28,2011-06-24,1208809.34,0,88.95,3.898,129.0663,13.736,3623878
28,2011-07-01,1319054.57,0,89.85,3.842,129.0894,13.503,3541527
28,2011-07-08,1459655.85,0,89.9,3.705,129.1125,13.503,3846592
28,2011-07-15,1197373.13,0,88.1,3.692,129.1338387,13.503,3674918
28,2011-07-22,1165870.54,0,91.17,3.794,129.1507742,13.503,3743630
28,2011-07-29,1114530.29,0,93.29,3.805,129.1677097,13.503,3215697
28,2011-08-05,1523870.89,0,90.61,3.803,129.1846452,13.503,3197272
28,2011-08-12,1218764.94,0,91.04,3.701,129.2015806,13.503,3647989
28,2011-08-19,1200019.74,0,91.74,3.743,129.2405806,13.503,3353000
28,2011-08-26,1166479.51,0,94.61,3.74,129.2832581,13.503,3677526
28,2011-09-02,1468871.49,0,93.66,3.798,129.3259355,13.503,3249548
28,2011-09-09,1310087.0,1,88.0,3.913,129.3686129,13.503,3654130
28,2011-09-16,1159212.1,0,76.36,3.918,129.4306,13.503,3262338
28,2011-09-23,1109105.92,0,82.95,3.789,129.5183333,13.503,3390970
28,2011-09-30,1120731.76,0,83.26,3.877,129.6060667,13.503,3113707
28,2011-10-07,1557314.58,0,70.44,3.827,129.6938,12.89,3656943
28,2011-10-14,1220984.94,0,67.31,3.805,129.7706452,12.89,3545735
28,2011-10-21,1203172.05,0,73.05,3.842,129.7821613,12.89,3290012
28,2011-10-28,1242746.06,0,67.41,3.727,129.7936774,12.89,3682961
28,2011-11-04,1576654.67,0,59.77,3.828,129.8051935,12.89,3564011
28,2011-11-11,1402654.95,0,48.76,3.824,129.8167097,12.89,3967121
28,2011-11-18,1255081.22,0,54.2,3.813,129.8268333,12.89,4144850
28,2011-11-25,1929738.27,1,53.25,3.622,129.8364,12.89,4693386
28,2011-12-02,1368130.35,0,52.5,3.701,129.8459667,12.89,3951437
28,2011-12-09,1467024.3,0,42.17,3.644,129.8555333,12.89,3855321
28,2011-12-16,1429954.66,0,43.29,3.6,129.8980645,12.89,4066865
28,2011-12-23,1796203.51,0,45.4,3.541,129.9845484,12.89,4558087
28,2011-12-30,1270036.53,1,44.64,3.428,130.0710323,12.89,4021732
28,2012-01-06,1466046.07,0,50.43,3.599,130.1575161,12.187,4417385
28,2012-01-13,1161190.29,0,48.07,3.657,130.244,12.187,4287231
28,2012-01-20,1129540.48,0,46.2,3.66,130.2792258,12.187,3179107
28,2012-01-27,1132948.48,0,50.43,3.675,130.3144516,12.187,3346974
28,2012-02-03,1531599.44,0,50.58,3.702,130.3496774,12.187,3442219
28,2012-02-10,1572966.15,1,52.27,3.722,130.3849032,12.187,3389578
28,2012-02-17,1501503.68,0,51.8,3.781,130.4546207,12.187,4087975
28,2012-02-24,1323487.91,0,53.13,3.95,130.5502069,12.187,4552492
28,2012-03-02,1451740.57,0,52.27,4.178,130.6457931,12.187,3968256
28,2012-03-09,1680764.06,0,54.54,4.25,130.7413793,12.187,4290366
28,2012-03-16,1337875.49,0,64.44,4.273,130.8261935,12.187,3731579
28,2012-03-23,1216059.41,0,56.26,4.038,130.8966452,12.187,4172674
28,2012-03-30,1209524.11,0,64.36,4.294,130.9670968,12.187,4068123
28,2012-04-06,1559592.79,0,64.05,4.121,131.0375484,11.627,3832073
28,2012-04-13,1290684.95,0,64.28,4.254,131.108,11.627,3402594
28,2012-04-20,1180797.2,0,66.73,4.222,131.1173333,11.627,3704775
28,2012-04-27,1170456.16,0,77.99,4.193,131.1266667,11.627,3607225
28,2012-05-04,1450628.85,0,76.03,4.171,131.136,11.627,3546615
28,2012-05-11,1264575.18,0,77.27,4.186,131.1453333,11.627,3310630
28,2012-05-18,1213310.45,0,84.51,4.11,131.0983226,11.627,3678343
28,2012-05-25,1151214.41,0,83.84,4.293,131.0287742,11.627,3318185
28,2012-06-01,1245480.95,0,78.11,4.277,130.9592258,11.627,3328607
28,2012-06-08,1440687.69,0,84.83,4.103,130.8896774,11.627,3533715
28,2012-06-15,1229760.97,0,85.94,4.144,130.8295333,11.627,3579762
28,2012-06-22,1180671.55,0,91.61,4.014,130.7929,11.627,3304491
28,2012-06-29,1129031.98,0,90.47,3.875,130.7562667,11.627,3452440
28,2012-07-06,1500863.54,0,89.13,3.765,130.7196333,10.926,3541547
28,2012-07-13,1179915.04,0,95.61,3.723,130.683,10.926,3296300
28,2012-07-20,1149427.48,0,85.53,3.726,130.7012903,10.926,3697429
28,2012-07-27,1135035.09,0,93.47,3.769,130.7195806,10.926,3520743
28,2012-08-03,1376520.1,0,88.16,3.76,130.737871,10.926,3465438
28,2012-08-10,1269113.41,0,95.91,3.811,130.7561613,10.926,3795783
28,2012-08-17,1184198.41,0,94.87,4.002,130.7909677,10.926,3691513
28,2012-08-24,1199309.59,0,85.32,4.055,130.8381613,10.926,3555202
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,3453052
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,3480007
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,3298647
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,3157585
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,3380466
28,2012-10-05,1462941.03,0,81.61,3.966,131.0756667,10.199,3483674
28,2012-10-12,1205536.71,0,71.74,4.468,131.1083333,10.199,3441011
28,2012-10-19,1143724.48,0,68.66,4.449,131.1499677,10.199,3523495
28,2012-10-26,1213860.61,0,65.95,4.301,131.1930968,10.199,3402306
29,2010-02-05,538634.46,0,24.36,2.788,131.5279032,10.064,1514993
29,2010-02-12,529672.95,1,28.14,2.771,131.5866129,10.064,1509586
29,2010-02-19,542399.07,0,31.96,2.747,131.637,10.064,1603523
29,2010-02-26,488417.61,0,35.98,2.753,131.686,10.064,1596524
29,2010-03-05,535087.91,0,36.82,2.766,131.735,10.064,1374109
29,2010-03-12,519042.49,0,43.43,2.805,131.784,10.064,1414369
29,2010-03-19,496851.6,0,46.03,2.834,131.8242903,10.064,1465586
29,2010-03-26,552985.34,0,48.56,2.831,131.863129,10.064,1527333
29,2010-04-02,599629.25,0,44.96,2.826,131.9019677,10.16,1642847
29,2010-04-09,569937.23,0,57.06,2.849,131.9408065,10.16,1557939
29,2010-04-16,509100.84,0,51.14,2.885,131.9809,10.16,1611913
29,2010-04-23,505329.66,0,51.04,2.895,132.0226667,10.16,1540501
29,2010-04-30,501013.47,0,50.96,2.935,132.0644333,10.16,1569719
29,2010-05-07,568497.35,0,63.81,2.981,132.1062,10.16,1562440
29,2010-05-14,518940.88,0,50.99,2.983,132.152129,10.16,1553082
29,2010-05-21,502021.82,0,59.99,2.961,132.2230323,10.16,1441985
29,2010-05-28,577627.66,0,65.64,2.906,132.2939355,10.16,1439152
29,2010-06-04,588017.66,0,69.49,2.857,132.3648387,10.16,1660957
29,2010-06-11,540716.58,0,65.01,2.83,132.4357419,10.16,1456466
29,2010-06-18,558731.74,0,67.13,2.805,132.4733333,10.16,1554090
29,2010-06-25,585548.79,0,74.37,2.81,132.4976,10.16,1556345
29,2010-07-02,581473.55,0,72.88,2.815,132.5218667,10.409,1451878
29,2010-07-09,563449.43,0,79.22,2.806,132.5461333,10.409,1483310
29,2010-07-16,512292.01,0,76.3,2.796,132.5667742,10.409,1417969
29,2010-07-23,506502.09,0,76.91,2.784,132.5825806,10.409,1504508
29,2010-07-30,509872.77,0,76.35,2.792,132.5983871,10.409,1408847
29,2010-08-06,519787.93,0,74.37,2.792,132.6141935,10.409,1496225
29,2010-08-13,495269.0,0,74.75,2.81,132.63,10.409,1562670
29,2010-08-20,531640.19,0,73.21,2.796,132.6616129,10.409,1511093
29,2010-08-27,545766.13,0,68.99,2.77,132.6932258,10.409,1398913
29,2010-09-03,579272.38,0,75.85,2.735,132.7248387,10.409,1586053
29,2010-09-10,491290.37,1,68.6,2.717,132.7564516,10.409,1511928
29,2010-09-17,463752.89,0,62.49,2.716,132.7670667,10.409,1552281
29,2010-09-24,465338.41,0,65.14,2.718,132.7619333,10.409,1388742
29,2010-10-01,474698.01,0,69.31,2.717,132.7568,10.524,1214641
29,2010-10-08,530059.06,0,56.32,2.776,132.7516667,10.524,1416652
29,2010-10-15,483011.69,0,55.23,2.878,132.7633548,10.524,1355849
29,2010-10-22,505221.17,0,50.24,2.919,132.8170968,10.524,1365268
29,2010-10-29,527058.59,0,57.73,2.938,132.8708387,10.524,1478967
29,2010-11-05,521002.97,0,44.34,2.938,132.9245806,10.524,1485766
29,2010-11-12,524450.7,0,44.42,2.961,132.9783226,10.524,1404950
29,2010-11-19,508174.55,0,48.62,3.03,132.9172,10.524,1487194
29,2010-11-26,975268.91,1,44.61,3.07,132.8369333,10.524,1706072
29,2010-12-03,642678.53,0,39.42,3.065,132.7566667,10.524,1980037
29,2010-12-10,713834.74,0,28.43,3.132,132.6764,10.524,2095661
29,2010-12-17,850538.25,0,30.46,3.139,132.6804516,10.524,2400202
29,2010-12-24,1130926.79,0,29.76,3.15,132.7477419,10.524,2225905
29,2010-12-31,465992.02,1,28.49,3.177,132.8150323,10.524,2142407
29,2011-01-07,455952.18,0,32.56,3.193,132.8823226,10.256,1938239
29,2011-01-14,426905.26,0,24.76,3.215,132.9510645,10.256,1863194
29,2011-01-21,445134.15,0,26.8,3.232,133.0285161,10.256,1225701
29,2011-01-28,410426.97,0,20.61,3.243,133.1059677,10.256,1223255
29,2011-02-04,504126.89,0,26.39,3.24,133.1834194,10.256,1182535
29,2011-02-11,550387.78,1,28.89,3.255,133.260871,10.256,1215999
29,2011-02-18,542529.21,0,35.34,3.263,133.3701429,10.256,1538995
29,2011-02-25,483660.15,0,30.23,3.281,133.4921429,10.256,1435995
29,2011-03-04,536031.67,0,33.52,3.437,133.6141429,10.256,1437142
29,2011-03-11,493430.45,0,41.42,3.6,133.7361429,10.256,1520050
29,2011-03-18,493653.43,0,43.38,3.634,133.8492258,10.256,1444579
29,2011-03-25,478773.05,0,38.77,3.624,133.9587419,10.256,1500188
29,2011-04-01,475615.26,0,36.04,3.638,134.0682581,9.966,1330285
29,2011-04-08,505304.33,0,44.42,3.72,134.1777742,9.966,1374169
29,2011-04-15,518245.97,0,48.88,3.823,134.2784667,9.966,1322086
29,2011-04-22,589252.69,0,47.76,3.919,134.3571,9.966,1607071
29,2011-04-29,493078.64,0,57.2,3.988,134.4357333,9.966,1384807
29,2011-05-06,534372.53,0,53.63,4.078,134.5143667,9.966,1397836
29,2011-05-13,549551.02,0,57.71,4.095,134.593,9.966,1493069
29,2011-05-20,492932.51,0,58.56,4.101,134.6803871,9.966,1515719
29,2011-05-27,550735.64,0,62.59,4.034,134.7677742,9.966,1400383
29,2011-06-03,598251.57,0,70.09,3.973,134.8551613,9.966,1592312
29,2011-06-10,558431.44,0,69.53,3.924,134.9425484,9.966,1601340
29,2011-06-17,536914.17,0,63.97,3.873,135.0837333,9.966,1610350
29,2011-06-24,545368.17,0,68.53,3.851,135.2652667,9.966,1714709
29,2011-07-01,567114.6,0,70.8,3.815,135.4468,9.863,1413065
29,2011-07-08,547586.07,0,74.22,3.784,135.6283333,9.863,1480990
29,2011-07-15,505246.15,0,75.2,3.827,135.7837419,9.863,1582027
29,2011-07-22,507335.75,0,77.79,3.882,135.8738387,9.863,1543134
29,2011-07-29,474653.06,0,75.32,3.898,135.9639355,9.863,1316634
29,2011-08-05,503486.37,0,75.33,3.903,136.0540323,9.863,1460930
29,2011-08-12,471311.5,0,74.69,3.88,136.144129,9.863,1493600
29,2011-08-19,498056.0,0,71.3,3.82,136.183129,9.863,1493356
29,2011-08-26,608294.98,0,72.22,3.796,136.2136129,9.863,1522921
29,2011-09-02,497085.91,0,69.16,3.784,136.2440968,9.863,1438565
29,2011-09-09,505406.72,1,69.14,3.809,136.2745806,9.863,1373934
29,2011-09-16,474129.35,0,68.08,3.809,136.3145,9.863,1409861
29,2011-09-23,475696.37,0,62.36,3.758,136.367,9.863,1451270
29,2011-09-30,446516.26,0,69.78,3.684,136.4195,9.863,1367521
29,2011-10-07,514993.0,0,56.44,3.633,136.472,9.357,1338511
29,2011-10-14,475776.45,0,62.63,3.583,136.5150968,9.357,1361206
