ds,yhat,yhat_lower,yhat_upper,Store
2012-05-04,1235114.1191412357,1089880.6614739434,1379595.179540523,24
2012-05-11,1291011.2537145761,1146412.7946121232,1429553.4612604405,24
2012-05-18,1382240.267545494,1236899.488919716,1521250.2083829695,24
2012-05-25,1432209.7122837713,1293244.930518229,1570215.4372069035,24
2012-06-01,1413638.8376808418,1270113.4958483595,1557332.4223961146,24
2012-06-08,1374430.1178940113,1236228.0957561303,1513630.8834398426,24
2012-06-15,1377968.2865576332,1241601.4354595642,1516479.37036721,24
2012-06-22,1431730.9468789077,1283140.520682818,1571575.422878731,24
2012-06-29,1485265.8362195748,1351318.1108975986,1629504.555078931,24
2012-07-06,1491184.0308556666,1334451.6164432673,1632149.899255744,24
2012-07-13,1452631.2575812447,1310948.1932039158,1596543.2304060229,24
2012-07-20,1408247.7202911705,1267825.8558015914,1548879.0789681417,24
2012-07-27,1385349.9767489408,1240089.9602579835,1531718.335122996,24
2012-08-03,1381077.2190200626,1237893.2782616396,1528936.2191662376,24
2012-08-10,1382853.3755223644,1233357.7842948495,1531645.0286670232,24
2012-08-17,1387826.228183037,1244755.2339248627,1531988.5130116702,24
2012-08-24,1393968.4355817433,1243241.5650924435,1542250.0228543857,24
2012-08-31,1385841.7201704248,1233458.174858204,1527361.0510262558,24
2012-09-07,1348116.372144808,1200430.6292947417,1491686.9385106815,24
2012-09-14,1294189.8683184704,1165081.8043152546,1438153.8106582998,24
2012-09-21,1264399.0914783732,1125121.8817150458,1409698.031965193,24
2012-09-28,1283147.3051765468,1145440.156060502,1424438.462796008,24
2012-10-05,1324944.5074854677,1181287.212169645,1467803.8712574544,24
2012-10-12,1339003.398540159,1194402.0951932948,1484983.5936791145,24
2012-10-19,1310099.4833787407,1161047.0591509151,1456971.1816312429,24
2012-10-26,1280529.4341763756,1130103.285458797,1429244.961033497,24
2012-10-28,1280035.1395476887,1131740.2853021205,1427044.0433476348,24
2012-11-04,1316519.8431534527,1178136.0880607301,1462565.8828189552,24
2012-11-11,1386801.1403223674,1236128.7835042833,1529934.2690664285,24
2012-11-18,1439504.383755078,1293796.0495976657,1586216.9646602254,24
2012-11-25,1467868.0589162312,1324522.7236427672,1616997.0006473684,24
2012-12-02,1526316.850506863,1381484.6911202813,1664991.8464023154,24
2012-12-09,1653241.7452476071,1498201.9157021064,1793772.584168719,24
2012-12-16,1788209.068007968,1645055.0394901761,1929481.8320290612,24
2012-12-23,1798402.150988562,1661173.804081776,1941215.4330668692,24
2012-12-30,1609549.085037787,1465961.063632519,1748294.112762041,24
2013-01-06,1304437.2706679758,1178701.216654207,1445773.7062352947,24
2013-01-13,1070319.427053434,926676.5970906402,1214374.032111535,24
2010-02-05,666263.2049094357,587095.6019418734,742775.9474834385,25
2010-02-12,652268.7848424527,579270.9900991453,729514.5554514988,25
2010-02-19,629321.7814147802,548276.5969897263,713527.5268306623,25
2010-02-26,626728.5932563125,549530.187521201,705208.1193460017,25
2010-03-05,640750.1416270132,564037.6445301884,719184.4860611999,25
2010-03-12,652570.3704831267,576374.3956840548,726710.4367070945,25
2010-03-19,658698.7712720301,584586.467849182,734543.0302634394,25
2010-03-26,672305.729514584,594550.9615416537,747247.9404360445,25
2010-04-02,698302.1855396294,615430.5764501046,774157.9023789207,25
2010-04-09,720051.687052092,653444.0963693041,793905.1915937007,25
2010-04-16,717808.2711934511,640509.5567079465,801073.0813545136,25
2010-04-23,695168.3725442282,622173.4540788032,777342.6041316205,25
2010-04-30,678337.8506550336,601114.7274632115,758056.3930588188,25
2010-05-07,687698.7085737421,609874.8370859198,762809.2098729714,25
2010-05-14,716133.6326050487,638325.8589104725,787116.2157161756,25
2010-05-21,739433.3616827322,665846.0302908173,821259.2016080614,25
2010-05-28,744165.7907301304,670064.4508484227,820764.524155302,25
2010-06-04,738911.4364571759,661890.6921637576,815533.5275069444,25
2010-06-11,738344.7243898117,659000.061704444,815432.0097159987,25
2010-06-18,743533.52130717,661477.5149730106,815483.3861001272,25
2010-06-25,743062.9203480036,667096.2034903727,822327.6550868576,25
2010-07-02,730086.5085372647,651363.1044340245,811689.1511103077,25
2010-07-09,710986.3067067392,636293.3245388005,790412.5185831182,25
2010-07-16,695922.0208373469,615896.5423492925,774477.9760153764,25
2010-07-23,687189.6677764973,608173.5913761088,762778.3979199909,25
2010-07-30,681995.6984569331,603195.311566925,755638.8606186949,25
2010-08-06,682765.1828999177,608420.1872916517,763444.1274804345,25
2010-08-13,695718.1099654039,616838.7461876017,772509.0076027757,25
2010-08-20,716491.3185692129,637086.8467768673,788982.916866191,25
2010-08-27,724804.9070043117,652329.2703900577,804707.2541854902,25
2010-09-03,702815.8424265761,629072.5300418347,778221.09207012,25
2010-09-10,659208.6272857407,580407.9120196619,735855.2826581958,25
2010-09-17,626887.8336457529,553536.8542294452,708112.9125988063,25
2010-09-24,630580.0727498245,557086.3964965246,711525.4536741427,25
2010-10-01,659677.9472394029,588968.1793544648,736928.4996925807,25
2010-10-08,680082.7298071398,601247.9453955973,754143.3091911427,25
2010-10-15,673599.8395135823,600807.8180861828,748435.4883517511,25
2010-10-22,658832.2489115801,585543.8728619075,738840.4306352098,25
2010-10-29,668638.3700119923,594091.3658000762,743901.6238810888,25
2010-11-05,712392.786820599,632095.8567691848,786266.2743670286,25
2010-11-12,770074.4636833891,693938.4461919473,844079.3463267607,25
2010-11-19,823990.6561969675,746176.0775886987,903511.484551164,25
2010-11-26,883657.4055780123,802139.0520189537,960336.499383979,25
2010-12-03,965896.6774540199,886695.2308562984,1044111.5746633963,25
2010-12-10,1051513.7365796962,972680.9146654032,1121987.939174121,25
2010-12-17,1078122.9285479747,1001693.8328645705,1158339.6402280135,25
2010-12-24,992523.688545755,909785.0829345251,1065889.6637286178,25
2010-12-31,813011.0450675793,743455.4589175135,892485.6227849594,25
2011-01-07,630127.3223036858,553646.2599658095,701592.6150905644,25
2011-01-14,535767.843567432,452880.17332861153,611882.8485021434,25
2011-01-21,548700.7004324294,472483.7840757527,626113.1302469755,25
2011-01-28,610010.1242713259,533663.6895318878,679676.1343082662,25
2011-02-04,647642.3978315182,570195.5648374752,721990.6148308595,25
2011-02-11,639570.0853441193,562120.8606528544,719137.9606519265,25
2011-02-18,615308.8557236721,535308.6488307948,691643.5842827774,25
2011-02-25,608466.8452035226,534225.9725194817,690789.6014279891,25
2011-03-04,620994.6976498774,544460.4017363029,696367.4651582733,25
2011-03-11,634206.5406816192,555616.8763270787,711115.5729342507,25
2011-03-18,640657.8828981937,562037.7464852573,719809.2817247984,25
2011-03-25,652039.0310523529,575071.4085759993,731873.5198862948,25
2011-04-01,676662.8203673615,599981.8908582708,751680.2695284052,25
2011-04-08,701108.9069033525,628946.3833227212,776876.9151905865,25
2011-04-15,703930.575511318,628492.532981052,779644.5822023621,25
2011-04-22,683542.891454406,603095.1806501765,763513.0260069276,25
2011-04-29,663876.0987143861,593143.2266893679,737775.4810206532,25
2011-05-06,668527.2901017574,591152.8028669832,745328.7541787523,25
2011-05-13,695496.2703692783,614460.9035425184,771507.2128188194,25
2011-05-20,721625.1895193494,648300.9135182345,796265.7911309922,25
2011-05-27,729888.308390283,656255.4869406373,811597.8511651177,25
2011-06-03,725618.7516074269,654660.4404109657,804919.1124314952,25
2011-06-10,724040.5083734125,649344.8369955093,798324.1309431932,25
2011-06-17,729302.8900323374,649962.2889583401,798996.7643863126,25
2011-06-24,731130.1721193226,658058.6503125838,808807.7719927314,25
2011-07-01,720809.129611597,642354.4026202152,797721.7765941063,25
2011-07-08,702509.5152198077,621763.9275457483,774804.5801020269,25
2011-07-15,686817.2643846563,609803.6624218158,767724.1941376708,25
2011-07-22,677708.2375707269,601276.5611188906,759822.5314803657,25
2011-07-29,672492.1506043521,595910.5327419309,758141.3169039377,25
2011-08-05,672320.8783233182,591221.6752969613,743412.6030629486,25
2011-08-12,683547.0826930339,604649.1439465692,758890.6685644889,25
2011-08-19,704691.1723923704,629309.0966615506,780711.4876498788,25
2011-08-26,717613.876411472,638182.5197594498,794547.7292126503,25
2011-09-02,702014.2862324681,622898.8439389322,780994.369400993,25
2011-09-09,660902.8028543243,588207.9211914752,737194.1118686743,25
2011-09-16,624667.9077809812,544379.0120838812,698230.9421639375,25
2011-09-23,622248.1062397206,542407.3855727935,697965.2263794236,25
2011-09-30,649765.5338480035,569442.4267886374,729765.2865129096,25
2011-10-07,674687.0914357834,605708.4354777997,756533.797623565,25
2011-10-14,673304.6502287547,594969.2233803667,753379.8696095076,25
2011-10-21,658130.398366358,584761.8510845412,736877.7610246175,25
2011-10-28,662495.1766308327,584264.4968766508,735838.7830176173,25
2011-11-04,701752.3878707425,623717.1350867712,779831.2998617298,25
2011-11-11,759495.7179318368,679505.0956000577,841140.5386793184,25
2011-11-18,814855.9591934126,736677.9477186464,891059.3930430413,25
2011-11-25,872548.8562339179,795090.9379412183,947732.2893517739,25
2011-12-02,951338.6624614222,874436.3053227664,1030336.5308956545,25
2011-12-09,1040744.8736418299,967735.9772020809,1119594.4886930897,25
2011-12-16,1083701.3385923053,1002942.2371072505,1163004.7490854291,25
2011-12-23,1020023.1693444739,936629.849422847,1088314.0105387582,25
2011-12-30,852753.106688505,776243.8710922522,933353.1540838405,25
2012-01-06,663226.1554663589,586110.2920208606,745985.6847483518,25
2012-01-13,549663.2270890075,472637.5626752989,626084.3177503108,25
2012-01-20,546776.3656258102,462554.338835492,623640.8786658393,25
2012-01-27,606067.740915749,530316.3724789638,683058.2688515742,25
2012-02-03,652067.8757539144,573125.4108638846,726745.9693349323,25
2012-02-10,651633.3051085164,570641.4287387604,729562.4271457882,25
2012-02-17,627860.4714147461,549006.6283911591,705682.5698614402,25
2012-02-24,617345.1392400382,539735.2676097059,687444.8881431847,25
2012-03-02,628233.7785224998,552159.969352625,703126.6214819059,25
2012-03-09,643129.0445465444,567156.5979116017,716716.9076028988,25
2012-03-16,650901.6717894317,573577.8282228378,729516.5269079201,25
2012-03-23,660928.4402207506,585783.8828668474,734180.8302254528,25
2012-03-30,684047.4638921366,606415.594551938,761422.7373007379,25
2012-04-06,710752.3378494879,634150.6426983103,782596.4680155402,25
2012-04-13,718904.9451716713,644213.6582197181,799439.1822998867,25
2012-04-20,701941.3699587845,627621.741610191,778172.7508915367,25
2012-04-27,680345.0738328497,605417.1347730829,756992.7216656527,25
2012-05-04,680278.7366991236,604805.7695834716,762329.6949438063,25
2012-05-11,705029.584391978,622832.9486720051,778017.8309489421,25
2012-05-18,733467.4070013227,659915.4484915019,812516.9632356565,25
2012-05-25,745537.566431926,671037.9644278745,826262.2860426427,25
2012-06-01,742613.3599573065,663580.1751641707,819230.1326124107,25
2012-06-08,739968.3069013137,660981.5028670033,819797.9433808833,25
2012-06-15,744729.4773119771,668871.9778185178,823591.873075554,25
2012-06-22,748340.8862457917,669955.9433370365,824632.4117146542,25
2012-06-29,740402.023117028,665644.9421939042,815539.3065854067,25
2012-07-06,722849.0323277897,651444.9304809835,806911.3624153974,25
2012-07-13,706221.4024837513,630678.7862734892,786026.7223087759,25
2012-07-20,696181.0673997217,617147.5715624533,774763.2925497774,25
2012-07-27,690536.7640966484,614787.0010430182,762772.470094768,25
2012-08-03,689081.0976907092,614060.3233543755,765348.475665031,25
2012-08-10,697973.1546317771,624070.230386366,779904.4803089165,25
2012-08-17,718276.4150197349,641442.822123668,799431.2165233486,25
2012-08-24,734488.4383679106,656311.7702717411,810065.7791200206,25
2012-08-31,724696.2595633697,642592.8824413148,802643.9303044893,25
2012-09-07,686472.3966536525,613043.7293206167,770267.245407805,25
2012-09-14,646679.5074803056,567575.5831009904,723660.5102835457,25
2012-09-21,637348.9219545336,563955.8592785712,715402.7920247704,25
2012-09-28,661469.9131773625,586041.9614494694,740339.0498150928,25
2012-10-05,689403.9174766655,607904.0464897436,768133.2610780892,25
2012-10-12,692904.951691544,622349.4446356836,772726.0244665963,25
2012-10-19,677843.72865002,603539.8953792758,753715.9964704303,25
2012-10-26,676635.5189656819,600281.5938901061,754621.6833709169,25
2012-10-28,682596.1051277709,609429.782052633,753819.1740339363,25
2012-11-04,725032.2324387598,647663.7553749908,800078.8242795885,25
2012-11-11,783221.6114132444,698920.3470387151,862500.8454815015,25
2012-11-18,838079.7080477036,763504.1080872953,911610.3803970683,25
2012-11-25,897269.5400469742,815864.8784663404,974391.8994258107,25
2012-12-02,978579.3794297081,899407.4632441464,1052126.9431631085,25
2012-12-09,1066357.7828472152,993461.9971318237,1146996.2927077936,25
2012-12-16,1100145.3446456941,1022488.8606975826,1183698.406653884,25
2012-12-23,1023673.2374574341,949976.381946742,1099460.80902596,25
2012-12-30,849100.156821005,770834.8142547855,921203.4308877067,25
2013-01-06,663564.4428925578,586906.888724556,745211.9274800066,25
2013-01-13,561817.1108053442,492214.49486219615,645479.5946723657,25
2010-02-05,985919.7228602896,896193.7941155471,1077253.3499508556,26
2010-02-12,1000822.5951066162,908861.959403259,1087124.0073095453,26
2010-02-19,970435.784185299,878250.7099189224,1051332.8831578058,26
2010-02-26,943995.3129740601,855255.7169404938,1030080.0261675694,26
2010-03-05,937808.3364420476,853273.0432582175,1030962.4726680835,26
2010-03-12,934894.5774477189,852289.0575919811,1023396.3219317376,26
2010-03-19,923970.2419238308,846222.775520375,1009488.685975352,26
2010-03-26,917591.2939167756,825995.6926173038,1012049.8070118682,26
2010-04-02,928690.8630215218,842609.2761388416,1016467.5457191512,26
2010-04-09,945245.9021795195,855061.0244972808,1035398.4628296164,26
2010-04-16,943173.4415312628,855324.3704735807,1028431.6201796096,26
2010-04-23,921629.2047571449,829099.9406419998,1011168.3562399372,26
2010-04-30,910947.0898124923,827290.1712731434,1001965.0967302797,26
2010-05-07,938030.6015023412,843472.2801883045,1021427.4619729393,26
2010-05-14,991241.3601978834,905905.1477233301,1086966.7737415205,26
2010-05-21,1030445.5243516836,945241.8594598464,1118062.0945484105,26
2010-05-28,1031815.6163038281,940929.8046427505,1126471.1159442386,26
2010-06-04,1013115.5841332988,926644.0735715387,1103881.9648487282,26
2010-06-11,1009661.4691275572,911308.4810588659,1102589.3745585284,26
2010-06-18,1032213.0995138695,946319.8205017988,1123088.5556828552,26
2010-06-25,1058028.1010437661,964233.2242476782,1146004.614531405,26
2010-07-02,1062409.0621660692,971524.2574021277,1153796.3808350267,26
2010-07-09,1047911.0271002962,955989.21762438,1135438.8625468703,26
2010-07-16,1036115.496565767,951099.924166107,1129283.5972591124,26
2010-07-23,1037781.510220884,948259.5218557012,1132804.2823443557,26
2010-07-30,1042656.971281366,952844.7953589717,1130299.397532937,26
2010-08-06,1039686.0318565286,951209.7561595632,1126924.6448781318,26
2010-08-13,1034708.4956511442,939224.878969866,1121669.7138009386,26
2010-08-20,1038700.8426433696,950524.3733160058,1126455.5140528844,26
2010-08-27,1043987.3307216844,956935.9069241782,1132686.669000476,26
2010-09-03,1027498.7471204922,935192.6257047951,1116151.9810680896,26
2010-09-10,982923.3587250337,894193.5423371299,1077638.662793485,26
2010-09-17,939383.932341038,848141.6332868435,1024250.0721482972,26
2010-09-24,934535.2004145486,843770.6453033566,1030396.1479669162,26
2010-10-01,968641.4970870247,874060.8297090613,1063409.4047196857,26
2010-10-08,998643.9104953208,910025.0612735156,1090859.5568034826,26
2010-10-15,985752.6743942467,893256.5313150805,1079595.9932948754,26
2010-10-22,942781.3725227239,849208.1959191837,1027514.4367695433,26
2010-10-29,921352.626487088,829692.0295483914,1014439.1294536138,26
2010-11-05,952057.6758927561,861126.6814973772,1046921.6876569575,26
2010-11-12,1009889.9398349909,913916.3907097796,1101057.4057723547,26
2010-11-19,1049567.0124691795,962114.7139043717,1140794.5390848634,26
2010-11-26,1066801.8667588218,979092.2277074219,1155334.7211874302,26
2010-12-03,1104164.351024484,1017368.2186929365,1201762.9635772135,26
2010-12-10,1187609.1387653188,1088416.9299493642,1272367.9535591914,26
2010-12-17,1269776.2421353483,1179617.780574121,1361877.8114527205,26
2010-12-24,1259506.6744802934,1169288.5287712738,1346620.5746210045,26
2010-12-31,1117203.844236517,1030179.0700684859,1202599.7924279438,26
2011-01-07,912530.4094359819,815008.3742628874,1001507.7885369137,26
2011-01-14,773026.1888899906,686328.6710426948,866662.2609149099,26
2011-01-21,771810.4811885906,686862.4929273018,863858.0988864929,26
2011-01-28,869514.0313649446,780739.2830413694,953395.5514877408,26
2011-02-04,964870.7341230573,871412.5728128544,1058461.1191869308,26
2011-02-11,992911.377738595,904300.9045463597,1074754.2090949118,26
2011-02-18,967319.2287147528,877556.2405300984,1055180.6907839708,26
2011-02-25,938311.0529446079,845534.4486450488,1033990.6986410731,26
2011-03-04,929908.6587710676,839711.2944566965,1018846.6866816886,26
2011-03-11,928570.8942357688,842399.5277784319,1021629.167727057,26
2011-03-18,919387.8332206449,831603.5096458595,1010394.1207108375,26
2011-03-25,911449.5438258284,814135.754746781,995766.2865400974,26
2011-04-01,920241.1714634122,829989.8057406947,1006141.4360062003,26
2011-04-08,938444.7949183849,847140.6879645212,1028978.4239624308,26
2011-04-15,941547.689480444,847789.6035314258,1027935.9967593283,26
2011-04-22,922622.3974264753,831937.9817547711,1014983.9651614827,26
2011-04-29,908093.8351690625,812672.2461705935,994533.1282811248,26
2011-05-06,928780.4985751603,837823.5646490062,1021495.6414665503,26
2011-05-13,980752.6540636786,891032.7401033529,1066150.8386759595,26
2011-05-20,1026059.1418238373,934201.7003263581,1117364.8434689203,26
2011-05-27,1034822.041561531,950263.0462652318,1121788.0038396548,26
2011-06-03,1017824.4131080955,932874.182979522,1108565.07536213,26
2011-06-10,1010555.3091545226,923902.7450913979,1100372.5019124432,26
2011-06-17,1030218.3383329819,939318.2067698417,1119796.6554897362,26
2011-06-24,1058535.85856229,967013.7704030365,1151005.1013645902,26
2011-07-01,1068262.689689589,974761.1427761214,1158819.1515234755,26
2011-07-08,1056506.6048151772,966587.3987820414,1145253.1073222707,26
2011-07-15,1043580.9895864384,952459.6438180872,1138438.867513626,26
2011-07-22,1043883.0516452868,948044.7840889491,1131606.1513611544,26
2011-07-29,1050076.594166408,960460.4468716724,1144014.170653237,26
2011-08-05,1049333.4811075726,959454.4343105516,1141222.7853656977,26
2011-08-12,1044446.9489280466,950006.9990149463,1126147.1351317216,26
2011-08-19,1047358.8740519097,962029.2011865032,1142801.0645743252,26
2011-08-26,1054671.460957609,967627.6461883401,1145982.3071809828,26
2011-09-02,1044157.201908095,954780.3415106708,1134524.8198527787,26
2011-09-09,1004071.7261851288,916156.0442596988,1096785.3389481066,26
2011-09-16,957856.7611962985,871104.5291962925,1046576.973937814,26
2011-09-23,945164.6140085593,857359.4158583706,1034737.097142061,26
2011-09-30,975206.123010201,886299.2156698492,1065130.7281121686,26
2011-10-07,1010329.9671768999,925438.0929702332,1100797.45168695,26
2011-10-14,1006495.2613517534,911611.3329183335,1092577.1111229782,26
2011-10-21,966053.1257838316,885205.2483813952,1052498.014130949,26
2011-10-28,937602.6800694049,851527.9837014696,1028002.5119230872,26
2011-11-04,959794.734778068,868855.0289649081,1045941.4845824861,26
2011-11-11,1016901.1483492103,918983.1788402656,1108599.606129584,26
2011-11-18,1062377.8494923257,972715.2372692329,1153195.0887989448,26
2011-11-25,1081699.9963567478,987026.4339961692,1174435.1399653805,26
2011-12-02,1112408.7999633057,1023457.8277429031,1199474.489162245,26
2011-12-09,1189175.7932039541,1096771.219924948,1284934.5872948335,26
2011-12-16,1278502.860813988,1183123.714080971,1370943.0159515531,26
2011-12-23,1290734.0477688655,1201672.281285568,1376224.1352116195,26
2011-12-30,1170327.0546626782,1078832.0421976773,1262268.6689805044,26
2012-01-06,967987.7062212481,877326.5733253929,1057256.4358841802,26
2012-01-13,808858.7475250785,722542.1002263153,901528.3254427031,26
2012-01-20,782986.6185063014,689539.6578625217,869942.0548589303,26
2012-01-27,870224.3741297359,778124.7341971063,962184.9947401058,26
2012-02-03,973121.8408823318,882674.5783507046,1065735.277739657,26
2012-02-10,1014507.407389907,926195.8671404474,1098851.2846135641,26
2012-02-17,995133.4304887479,901493.8585000215,1085624.7328472699,26
2012-02-24,963827.6765439172,867875.0152564116,1046710.1089724642,26
2012-03-02,952133.0645199607,857041.6463525019,1040893.0220730515,26
2012-03-09,951291.3227495532,859806.1874484457,1036795.4384616395,26
2012-03-16,943673.5460347135,853234.9385370787,1030257.847230114,26
2012-03-23,934236.4663660149,841676.2819587536,1019036.046072699,26
2012-03-30,939808.2902047782,851108.6516088315,1025085.5358053377,26
2012-04-06,958103.2384977808,867890.3413001139,1043007.4645214267,26
2012-04-13,965444.3186178076,876509.337944627,1059666.6351029065,26
2012-04-20,949403.1169207616,858504.3035891851,1039997.2442969278,26
2012-04-27,931368.4892917436,841141.0078367897,1022092.1963996821,26
2012-05-04,944764.6334457474,858112.3797238611,1033696.369782779,26
2012-05-11,993390.8871638566,902781.4683103265,1083079.316992808,26
2012-05-18,1042979.5415032065,949513.7216940213,1138627.7447994535,26
2012-05-25,1058761.6172318044,970472.6939134371,1152273.790813893,26
2012-06-01,1043922.7052924661,950632.4161235775,1129103.936478741,26
2012-06-08,1032629.1717824973,941481.6560330106,1117952.3897177123,26
2012-06-15,1047946.9619014063,957013.480001217,1140583.1684033133,26
2012-06-22,1077005.3169791838,982146.87737687,1167204.129207174,26
2012-06-29,1091202.3833110624,997727.7928588327,1177730.6090056675,26
2012-07-06,1082139.5447139898,993793.3018260224,1174316.6652689525,26
2012-07-13,1067802.120474653,973325.2405830482,1153464.7529062973,26
2012-07-20,1065710.21620587,976760.8970897308,1156729.662700313,26
2012-07-27,1072001.8915545128,979608.1036291975,1158754.1913966935,26
2012-08-03,1072854.3897805111,977510.0304018278,1156776.6535872219,26
2012-08-10,1067777.9698150363,976669.6082823913,1161026.2979628514,26
2012-08-17,1068840.9105170309,980133.5668843184,1158576.4430303308,26
2012-08-24,1076704.4292930893,980802.3933878654,1173609.3056103748,26
2012-08-31,1071034.1470450985,972746.8067766209,1156408.404826772,26
2012-09-07,1035566.2940389849,950837.9096664467,1126211.1638502127,26
2012-09-14,987410.2351851553,897545.3660474384,1078766.957089422,26
2012-09-21,966634.9269450495,876874.1591129998,1059734.9260514677,26
2012-09-28,990700.545774945,901502.7510473208,1078768.5018711935,26
2012-10-05,1028789.8916655167,939070.3162517583,1111116.6490124871,26
2012-10-12,1033497.5562822015,947289.422867992,1126959.1076740003,26
2012-10-19,996816.7682187943,900396.7960967892,1089906.481690551,26
2012-10-26,962224.826214998,874622.2944226501,1049349.3909222814,26
2012-10-28,960090.762208597,879252.7304288909,1049596.469124989,26
2012-11-04,987776.2117489793,902034.8680524122,1081590.0752232352,26
2012-11-11,1045813.3648761256,957413.2583799044,1133941.9751879026,26
2012-11-18,1088145.302964098,993620.3277442993,1178819.3316470433,26
2012-11-25,1106274.7078255955,1013873.8604002993,1201604.778194101,26
2012-12-02,1141073.4905560375,1050431.5997092787,1229103.144070511,26
2012-12-09,1222248.5948424784,1134512.423052052,1307467.0069012386,26
2012-12-16,1307899.8514114788,1217465.783448459,1395185.090958011,26
2012-12-23,1307020.4966053236,1222002.0183097513,1402893.02579211,26
2012-12-30,1173411.7253488232,1079593.4849046087,1264582.0925957998,26
2013-01-06,969329.6009734081,882750.728100306,1064039.2405690355,26
2013-01-13,821824.5811494808,723858.3674106235,911081.2849840528,26
2010-02-05,1784311.4273408276,1585008.9103284497,1985433.0864901147,27
2010-02-12,1795463.6739134633,1595352.1353489961,2001070.7437939371,27
2010-02-19,1713505.2219173436,1514072.3511055051,1920087.952840179,27
2010-02-26,1647771.6919803538,1436975.0582606085,1849164.9307908504,27
2010-03-05,1654721.0280892851,1458663.146693151,1875232.7000114575,27
2010-03-12,1704237.8468448792,1522594.351082357,1904491.5663898531,27
2010-03-19,1746627.9133541775,1555931.0542135339,1944807.8124498774,27
2010-03-26,1777260.6491725799,1573482.5928130073,1982914.7977373693,27
2010-04-02,1820552.398336238,1625023.0548919793,2017638.824688064,27
2010-04-09,1871558.95913887,1663948.7802247496,2061499.0470737221,27
2010-04-16,1886607.696479658,1684878.05364871,2083540.4193023997,27
2010-04-23,1841337.6931993861,1651769.5980904729,2054027.1875703842,27
2010-04-30,1777583.3006416536,1584422.1689842572,1963422.8635868658,27
2010-05-07,1769065.48125755,1573495.771863685,1973035.5862333486,27
2010-05-14,1839590.296060028,1653478.1500858015,2037152.1943877193,27
2010-05-21,1932504.3886221135,1725573.8844493094,2142237.006316828,27
2010-05-28,1971744.6145063648,1764082.2351724242,2158713.698976675,27
2010-06-04,1944553.0353793679,1744293.6054989137,2145140.2000177945,27
2010-06-11,1910085.1723628775,1693690.2706355709,2099057.5694157383,27
2010-06-18,1927017.2535137988,1738781.4727687081,2129317.7678063074,27
2010-06-25,1986779.4601098702,1770961.074716481,2178109.9737369223,27
2010-07-02,2026467.6294143207,1840167.2441127012,2218385.3427056475,27
2010-07-09,1999265.59930099,1796304.743536902,2186926.8324199812,27
2010-07-16,1919725.8231872877,1720043.4387344061,2122618.4838828263,27
2010-07-23,1841634.6673830128,1635499.1997211273,2043778.2398750295,27
2010-07-30,1806095.775245932,1608396.7349139163,2002802.9757248955,27
2010-08-06,1818108.2241691945,1613126.1868256817,2014941.6639711398,27
2010-08-13,1860083.5562583543,1665412.6921732079,2062276.4555769274,27
2010-08-20,1907603.4092268404,1734221.5632566956,2113149.469197777,27
2010-08-27,1929778.6549008563,1725276.2765432699,2128403.3435080936,27
2010-09-03,1895560.488801773,1690371.1098027974,2088884.9690596727,27
2010-09-10,1801758.1998203753,1598930.1917430821,1990146.5106674884,27
2010-09-17,1693908.675577522,1492169.2229267107,1884930.5030509478,27
2010-09-24,1639316.1549663644,1416742.9004584944,1830376.3766707156,27
2010-10-01,1664917.1950026855,1477328.4228174181,1869789.417648306,27
2010-10-08,1727325.8313716745,1511417.5818297109,1947304.7363328396,27
2010-10-15,1757713.2287432265,1555311.655742848,1962871.9410645356,27
2010-10-22,1737347.8424609203,1555115.1644759714,1939167.7860128619,27
2010-10-29,1717064.2526075316,1521374.5349421827,1914122.0054206587,27
2010-11-05,1756939.195544816,1556951.3435607336,1968320.4114341189,27
2010-11-12,1859237.8825413007,1662038.3493918169,2051789.5327555158,27
2010-11-19,1975880.5495868267,1765720.7888294554,2184891.1469341847,27
2010-11-26,2075762.0983364892,1875760.4179934724,2262388.0605258755,27
2010-12-03,2177398.792882362,1978260.5477540556,2382824.045997494,27
2010-12-10,2296123.0873711067,2096101.659853206,2511357.944646005,27
2010-12-17,2373818.6948364098,2179044.488681017,2566963.9020824824,27
2010-12-24,2299711.9241122697,2117192.256302868,2501664.6454906054,27
2010-12-31,2027307.7682536095,1835666.2293859762,2222909.241602536,27
2011-01-07,1662259.1192609232,1455989.199949767,1853275.7202968742,27
2011-01-14,1404226.4262512492,1200528.1602848966,1599381.9136250496,27
2011-01-21,1380424.1022096346,1179031.8169107581,1561835.699080854,27
2011-01-28,1536342.9217216526,1350334.505776502,1731411.816398376,27
2011-02-04,1696997.084050874,1488162.4093229985,1883567.6670573389,27
2011-02-11,1732936.6898482237,1522895.1644763842,1947903.643324049,27
2011-02-18,1659822.5553851235,1454109.6182265629,1848299.7214388119,27
2011-02-25,1584375.8285605845,1386034.3972149272,1787809.3451593611,27
2011-03-04,1578595.169678472,1395599.1056266704,1784356.5778148088,27
2011-03-11,1624815.1838136297,1416902.4387889926,1833671.9924064358,27
2011-03-18,1670440.5031064574,1461090.3616179787,1869149.2405599284,27
2011-03-25,1701462.4597322189,1509594.5540245196,1913151.0088204262,27
2011-04-01,1741449.3488200752,1545632.4802525581,1939945.8501478075,27
2011-04-08,1793711.7432623818,1587206.4146266542,1978391.2173728754,27
2011-04-15,1818524.049840798,1598530.501174112,2016855.4521741038,27
2011-04-22,1782973.1944676575,1591330.3353410724,1970163.6101707227,27
