ds,yhat,yhat_lower,yhat_upper,Store,yhat_change_pct,volatility,anomaly,risk_score,risk_level,low_sales_threshold,high_sales_threshold,action,reason
2010-11-26,1292784.5354470212,1155154.1626855233,1432440.7453860117,18,5.296196467820002,58673.40142994091,True,9.834725497303847,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.3% compared to last week. Ensure sufficient stock.
2010-12-03,1406209.644208297,1266088.5794915014,1542178.8473664927,18,8.773705567421208,90312.18304700358,True,15.196089556819162,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 8.8% compared to last week. Ensure sufficient stock.
2010-12-10,1550437.7632471756,1408879.5606182625,1678117.2440374906,18,10.256516134198467,129133.12989239917,True,18.585333514262008,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 10.3% compared to last week. Ensure sufficient stock.
2010-12-17,1628024.1204480943,1486658.4241210867,1771460.78139197,18,5.0041581184416595,112563.35624493453,True,11.91826675056394,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.0% compared to last week. Ensure sufficient stock.
2010-12-24,1533925.2630585944,1406471.0075827665,1682603.6630212748,18,-5.7799424595503135,50244.23756048017,True,9.055476070640001,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 5.8% compared to last week. Consider marketing actions or promotions.
2010-12-31,1267525.2964127725,1140870.2786236997,1402530.4259782906,18,-17.367206412301307,186986.1578307159,True,32.119271586850964,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 17.4% compared to last week. Consider marketing actions or promotions.
2011-01-07,962988.1196371232,821505.7433849898,1097903.674073183,18,-24.026122211329504,285680.7822277774,True,53.6921976698127,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 24.0% compared to last week. Consider marketing actions or promotions.
2011-01-14,790400.6436075852,660877.1330619297,927571.6743075988,18,-17.9220773870578,241584.09965448015,True,48.48684243479741,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 17.9% compared to last week. Consider marketing actions or promotions.
2011-01-21,816581.8158251907,684449.541434776,952194.03805373,18,3.3123925732281956,93011.37605762474,False,14.70272410585396,LOW,962487.8764666736,1282444.313434141,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2011-01-28,961055.1023359414,823401.3521794567,1102961.865916829,18,17.692444738651723,91906.5907844887,True,27.255537485477628,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 17.7% compared to last week. Ensure sufficient stock.
2011-02-04,1084564.3565231108,942752.6791564538,1216370.4820227562,18,12.851422763061947,134127.86716661713,True,25.218403695074443,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 12.9% compared to last week. Ensure sufficient stock.
2011-02-11,1113102.350998938,969158.9901134224,1248023.460316472,18,2.6312864058444907,80815.96255748418,False,9.89171151275016,LOW,962487.8764666736,1282444.313434141,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2011-02-18,1075919.261811493,942769.2461862604,1209921.7007968558,18,-3.3404914789799567,19458.232674086896,False,5.149013118542916,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-02-25,1040143.7541839022,903844.5854055766,1172552.5812667515,18,-3.3251108050019185,36481.56136266802,False,6.832468438590892,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-03-04,1032131.3777440328,897914.867649035,1168334.4284119194,18,-0.7703143346907804,23314.744667009672,False,3.0292074533138726,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-03-11,1029824.9843115506,883880.9716834648,1168971.660000586,18,-0.22345928844090812,5415.943108908787,False,0.7493683692474303,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-03-18,1013719.9077169164,877790.4070784928,1160595.6420582477,18,-1.56386539848814,10030.579672009235,False,2.553347759015117,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-03-25,999375.5251614156,867745.2409191275,1131129.9254709815,18,-1.4150242533765622,15233.211335480242,False,2.939297257062522,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-04-01,1012214.8530582564,863583.2441406911,1146390.883942111,18,1.2847350744123132,7883.261182844681,False,2.0635481059566123,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-04-08,1045103.2480100724,912767.507425554,1179437.6022696567,18,3.2491515859946585,23585.021730849967,False,5.505868496573302,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-04-15,1060827.933894688,924987.4955995332,1198754.9692792743,18,1.504605972142592,24806.39667868459,False,3.8430056207652687,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-04-22,1037332.1302182014,893225.5834777254,1183201.0872684238,18,-2.2148552961105517,11970.162963975406,False,3.3687926528429126,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-04-29,998258.664665358,867914.5317247646,1134358.103315932,18,-3.766726626372241,31606.17543192337,False,6.932857465068098,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-05-06,987574.4502107928,852662.2665385795,1137749.3612141225,18,-1.0702851708426553,26193.876092625826,False,3.72262961809267,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-05-13,1020513.9944426726,878386.9506087584,1156884.229993547,18,3.335398584364846,16805.08710781234,False,4.982126331296921,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-05-20,1067935.9064768252,928099.3427027222,1210495.1119606877,18,4.64686543177204,40397.638067036445,False,8.429642827122507,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-05-27,1091527.894530136,953023.7703904408,1229896.6590284274,18,2.209120220626515,36167.189658839256,False,5.522566431216299,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-06-03,1085310.6492027687,943180.7206476564,1221529.3622493816,18,-0.5695910620812428,12227.821586838827,False,1.6962566481805736,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-06-10,1073956.1479236651,928867.4162612624,1219516.0645110726,18,-1.0461982739636944,8910.154483848888,False,1.8758554718926181,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-06-17,1078316.775569471,945316.5169699916,1222020.6925081434,18,0.40603405029493445,5727.914704285854,False,0.937224404934542,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-06-24,1090390.0436450655,964047.3475718544,1217500.0009349934,18,1.1196401974937764,8513.24266529123,False,1.9003922517616516,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-07-01,1086936.4167615818,948765.8094638804,1225724.9700138513,18,-0.316733163844618,6218.11272215723,False,0.8888101157498154,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-07-08,1057341.3575892162,923480.8612986152,1191384.91579804,18,-2.7227958062662982,18165.951282920316,False,4.44087399856736,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-07-15,1014544.7730182272,876409.2055550821,1152322.6628678662,18,-4.047565553339094,36395.89093615359,False,7.6349765680227915,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-07-22,978908.9363296252,843545.8292350575,1114653.287018981,18,-3.512495223112422,39270.653190552126,False,7.52417105251037,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-07-29,962154.3810197072,832427.3545974671,1106680.644208308,18,-1.7115540259279305,26756.248970670626,False,4.492422616092631,LOW,962487.8764666736,1282444.313434141,Review Marketing,Forecasted weekly sales (0.96M) are below this store’s normal range (0.96M–1.28M). Consider promotions or cost management.
2011-08-05,967481.4439715276,825669.6340324319,1113399.9632027575,18,0.5536598966763284,8560.376791887616,False,1.4384703336338711,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-08-12,992094.408917528,849789.2761433163,1131510.4172895374,18,2.544024497768538,15971.750653588673,False,4.153926792351108,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-08-19,1023752.9476929114,882194.5791741034,1153014.5243293536,18,3.1910812610995265,28209.168875521205,False,5.946547698494628,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-08-26,1036119.937592584,900201.1696894042,1175095.491209502,18,1.208005303187898,22706.286543908525,False,3.3994780970293514,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-09-02,1005645.1988141666,874148.0956359792,1142678.625525823,18,-2.9412365955649222,15327.223668157623,False,4.465355010909731,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-09-09,939113.0642694648,796139.6594949868,1079642.510743943,18,-6.6158655779548265,49607.74150373708,True,11.898269091564437,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 6.6% compared to last week. Consider marketing actions or promotions.
2011-09-16,881200.741073975,748537.1551466363,1014492.4532682016,18,-6.166704031589609,62271.964220422335,True,13.233421218473447,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 6.2% compared to last week. Consider marketing actions or promotions.
2011-09-23,877755.4040633838,736885.1321813602,1012936.2802993793,18,-0.39098208274225277,34473.34717085396,False,4.318425538090617,LOW,962487.8764666736,1282444.313434141,Review Marketing,Forecasted weekly sales (0.88M) are below this store’s normal range (0.96M–1.28M). Consider promotions or cost management.
2011-09-30,929895.182527927,794455.3518125749,1062516.8837006846,18,5.940126169907134,29159.262319068595,True,9.075884142090507,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.9% compared to last week. Ensure sufficient stock.
2011-10-07,991770.5612086422,846789.0722270606,1116366.2186409836,18,6.654016478771996,57076.81234393001,True,12.40905847904796,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 6.7% compared to last week. Ensure sufficient stock.
2011-10-14,1018192.8374186774,882404.889822214,1151660.3835944238,18,2.6641520976217636,45319.55984304119,False,7.115132125917321,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-10-21,1012198.6360824528,877835.0765830221,1159634.3377712923,18,-0.5887098313735017,13852.637371175313,False,1.9572788925599158,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-10-28,1015023.8432840626,882458.659013538,1149085.3302272554,18,0.2791158870302679,2998.7433260084367,False,0.5745516391901524,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-11-04,1054011.694445395,918425.7224049048,1194561.8738694468,18,3.8410773716594626,23367.948788773658,False,6.0581257129560475,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2011-11-11,1114132.9821657855,965883.8032901328,1252100.417224197,18,5.704043706272688,49928.68778769873,True,10.185437632035601,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.7% compared to last week. Ensure sufficient stock.
2011-11-18,1170121.3277321854,1039514.360125261,1303822.7836543946,18,5.025283916966794,58067.074747529135,True,9.987767154501576,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.0% compared to last week. Ensure sufficient stock.
2011-11-25,1232838.3115038564,1103439.4516715272,1366721.788584137,18,5.359870150664037,59384.43974917025,True,10.17675807465556,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.4% compared to last week. Ensure sufficient stock.
2011-12-02,1339481.929325624,1199458.7589015034,1477685.050066012,18,8.650251766728445,85624.4655921256,True,15.04260867110521,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 8.7% compared to last week. Ensure sufficient stock.
2011-12-09,1486411.80432097,1349884.156940705,1620650.8590231405,18,10.969156938856162,127318.99939897425,True,19.53468360036816,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 11.0% compared to last week. Ensure sufficient stock.
2011-12-16,1587917.9626901206,1462873.2505572503,1727066.993203346,18,6.828939199357409,124908.20030920072,True,14.695101258358964,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 6.8% compared to last week. Ensure sufficient stock.
2011-12-23,1531657.2290650115,1386663.5692892312,1656536.9388776335,18,-3.543050393472269,50852.59546829528,False,6.8631532535186945,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Forecasted weekly sales (1.53M) exceed this store’s normal range (0.96M–1.28M). Ensure stock and logistics are ready.
2011-12-30,1292390.3247817203,1155967.6919316994,1432027.846833176,18,-15.621439297443196,156923.81718584956,True,27.763577332433,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 15.6% compared to last week. Consider marketing actions or promotions.
2012-01-06,984193.6242250216,846481.8371676069,1112247.946738281,18,-23.847029387871032,274454.0812667156,True,51.733217076073906,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 23.8% compared to last week. Consider marketing actions or promotions.
2012-01-13,781723.3144280361,640579.7183205523,916224.5601047396,18,-20.57220295004609,257151.13197200038,True,53.46761840278211,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 20.6% compared to last week. Consider marketing actions or promotions.
2012-01-20,777568.7737100178,638284.3288820346,900437.2554818423,18,-0.5314592313340527,118113.86837017574,False,15.72160991171933,LOW,962487.8764666736,1282444.313434141,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2012-01-27,914210.090533512,782711.0649582426,1040526.0261071376,18,17.572891484766906,77718.3542400043,True,26.074039639306488,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 17.6% compared to last week. Ensure sufficient stock.
2012-02-03,1052936.3181736544,913490.654161294,1188285.097657638,18,15.174436278556612,137685.08769558652,True,28.250733991831897,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 15.2% compared to last week. Ensure sufficient stock.
2012-02-10,1101791.8113180718,971701.448863,1237307.2854456676,18,4.639928578886754,97312.83524295922,False,13.472162966846494,LOW,962487.8764666736,1282444.313434141,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2012-02-17,1074197.574860379,940334.983782502,1200006.263725786,18,-2.5044873427296332,24496.06135674965,False,4.784892915227186,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-02-24,1037408.0762197236,906009.282244846,1173846.769493754,18,-3.4248353842576185,32301.12082968587,False,6.538472300155744,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-03-02,1028133.8329961394,897150.9684076211,1158296.7919209693,18,-0.8939821692326877,24363.042749662876,False,3.2636194642787264,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-03-09,1030006.3276224775,890794.4410524426,1168215.1096318006,18,0.18212557220118608,4904.142904855384,False,0.6582530263087177,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-03-16,1019160.906895172,877175.2961047798,1156449.9772821818,18,-1.0529470000771424,5797.165826016188,False,1.621764523080158,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-03-23,1005228.6251320016,868368.3270180279,1145327.7185084322,18,-1.3670345544958606,12420.857234115101,False,2.602659657440383,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-03-30,1015288.410495788,869475.0306433556,1153103.321427605,18,1.0007460106366661,7191.476263042036,False,1.709064572012766,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-04-06,1049713.5503350142,912399.8424634804,1175538.196209754,18,3.3906759383194096,23328.087880021125,False,5.613004865346788,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-04-13,1074011.186706749,940209.4442708888,1214054.6031923378,18,2.3146920761364154,29506.580712673454,False,5.062017344055623,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-04-20,1059902.2419859616,927539.876216989,1194431.605754642,18,-1.3136683207229716,12201.413114477537,False,2.464851196948942,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-04-27,1022838.394545846,882890.442773323,1154041.631334967,18,-3.4969118822381406,26430.55607227069,False,6.080952158122212,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-05-04,1007101.4434876912,869507.676683698,1141295.9995464769,18,-1.5385569354914752,27108.74624458769,False,4.230316183766151,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-05-11,1035849.5158538454,904594.7369505228,1167094.488489049,18,2.85453591115874,14395.558175252763,False,4.244270419398248,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-05-18,1086408.1437693427,952056.620149907,1214637.857754852,18,4.880885412570968,40150.091803602256,False,8.576558354077065,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-05-25,1118440.050584574,982470.553606882,1260197.7424795248,18,2.9484229291668607,41640.15357404616,False,6.671479301502789,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-06-01,1118396.888518811,987462.9505751672,1242042.378440114,18,-0.0038591309154623055,18481.182807685735,False,1.6563300021606382,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-06-08,1107875.7463306189,974999.9668151598,1232143.8293504713,18,-0.9407342148569642,6086.882347512124,False,1.490153440584435,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-06-15,1111230.913571329,973346.957034248,1251744.7812663517,18,0.302846889808972,5374.3647237247515,False,0.7864875677354302,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-06-22,1125703.8387282633,985401.3760949088,1255845.7567778288,18,1.3024228340102972,9474.206988334323,False,2.144048016619391,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-06-29,1128141.9228086537,992930.7803148004,1259391.411776072,18,0.21658308309091545,9141.408079017841,False,1.026889649507589,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-07-06,1104410.6770719052,969819.2875342892,1237524.2609946416,18,-2.1035691748487184,13054.469295490308,False,3.285599516143614,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-07-13,1063997.2583459162,928142.0918705356,1195943.625246985,18,-3.659274540258528,32431.862975509765,False,6.707389816977205,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-07-20,1027471.733626592,890322.229633598,1162725.9433585035,18,-3.4328589131993215,38485.84022646234,False,7.178542513722489,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-07-27,1008565.6482854992,879819.5696860882,1145875.7623776323,18,-1.840058925452026,28178.648574265302,False,4.633991935382248,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-08-03,1011114.3405775288,874998.0561825687,1136071.1739465003,18,0.252704650050517,10259.143910679832,False,1.2673420158720727,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-08-10,1033821.9474433566,899548.3907747403,1173316.131573699,18,2.2458000994089122,13904.506997842047,False,3.590761582595443,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-08-17,1066867.523000738,929337.6149577644,1199182.712214308,18,3.196447477160169,28035.87827469823,False,5.824316230334206,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-08-24,1085952.7622228677,941863.3550236444,1224694.0693658062,18,1.788904321358431,26375.10906661685,False,4.217657208604547,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-08-31,1064420.0845946025,938973.4471056304,1201601.6288910585,18,-1.9828374103666668,11789.066380592574,False,3.0903950890704266,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-09-07,1002380.998060548,860142.1253923406,1143074.4265423918,18,-5.828440052188877,43391.13624735715,True,10.15724679646199,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 5.8% compared to last week. Consider marketing actions or promotions.
2012-09-14,939408.4787169576,816116.9968844281,1080109.8091389886,18,-6.2822938049935555,62506.3837467298,True,12.936096188393469,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 6.3% compared to last week. Consider marketing actions or promotions.
2012-09-21,924985.693505727,785504.8521368216,1069201.7232957955,18,-1.5353049858490952,41157.39725504027,False,5.984822156114976,LOW,962487.8764666736,1282444.313434141,Review Marketing,Forecasted weekly sales (0.92M) are below this store’s normal range (0.96M–1.28M). Consider promotions or cost management.
2012-09-28,970170.01601451,825292.021737235,1109696.8642822937,18,4.884867174273033,23079.254431664613,False,7.263754797132679,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-10-05,1034662.659637541,894200.4920697474,1174015.1080316524,18,6.64756100049031,55121.01985924237,True,11.974999788950324,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 6.6% compared to last week. Ensure sufficient stock.
2012-10-12,1068975.7818645826,934054.8606448268,1196281.944679109,18,3.3163584195704754,50165.178500079644,False,8.009184894327277,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-10-19,1066392.0334360478,922771.1068345682,1207223.8657171216,18,-0.2417031772252054,19108.546406212336,False,2.033590757690545,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-10-26,1064691.8434717974,944563.4753009776,1199135.9254933656,18,-0.1594338583693511,2157.1018367552656,False,0.36203725483393623,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-10-28,1070015.9038536083,932836.2227976752,1197657.9659509563,18,0.5000564637040794,2719.3351412342076,False,0.7541961574638318,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-11-04,1112613.46485176,979733.3403011236,1247392.2793526414,18,3.9810212955469826,26265.88286992669,False,6.341758757359584,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-11-11,1173151.882724078,1036294.0800209852,1309566.4370560038,18,5.441100596457704,51827.40970284669,True,9.858892569181867,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.4% compared to last week. Ensure sufficient stock.
2012-11-18,1228514.0054119236,1084177.3805642363,1359853.6187595278,18,4.719092515053891,57969.53218303852,False,9.437763358663949,LOW,962487.8764666736,1282444.313434141,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (0.96M–1.28M).
2012-11-25,1294228.5640141226,1153256.5509058817,1423112.0847989554,18,5.349109437312816,60612.05957149974,True,10.03236719075847,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.3% compared to last week. Ensure sufficient stock.
2012-12-02,1406748.1377707378,1274496.170728532,1537494.5809377134,18,8.693949189904249,90135.51245055931,True,15.101315940955814,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 8.7% compared to last week. Ensure sufficient stock.
2012-12-09,1554212.182996026,1420988.6065270996,1691293.5682006867,18,10.482618833174584,130382.63001099441,True,18.871604033358658,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 10.5% compared to last week. Ensure sufficient stock.
2012-12-16,1643604.8578371112,1510268.6739970893,1785535.037582961,18,5.751639050259194,119608.94670414568,True,13.028871539188689,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Sales predicted to increase by 5.8% compared to last week. Ensure sufficient stock.
2012-12-23,1566483.6868876067,1432677.2537167852,1706277.503151557,18,-4.692196581299446,48458.42742604048,False,7.785648995241967,LOW,962487.8764666736,1282444.313434141,Prepare Inventory,Forecasted weekly sales (1.57M) exceed this store’s normal range (0.96M–1.28M). Ensure stock and logistics are ready.
2012-12-30,1312204.964642058,1181830.7044254465,1453245.7709327622,18,-16.232452618179927,173412.43362051857,True,29.447799175554202,LOW,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 16.2% compared to last week. Consider marketing actions or promotions.
2013-01-06,1007270.2570503746,880435.6331037974,1148200.2150465113,18,-23.238344298968805,279988.840429749,True,51.03513850290473,MEDIUM,962487.8764666736,1282444.313434141,Investigate / Promote,Sales predicted to drop by 23.2% compared to last week. Consider marketing actions or promotions.
